"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"4423","433","Flat Celt","","Musee Miln, Carnac","france, brittany, morbihan, carnac district, west bank of crac'h estuary, settlement of le lizo","carmac, france","47.62334","-3.03974152","","None","None","None","","","","","","","","","","","","Flat Celt 89 mm long of Spanish type, probably copper, smaller but similar to that from near the Dolmens of Mare Kerioned, found on a hut floor. M. Le Rouzie said in association with objects exhibited in same case. viz. Flint arrow-heads mostly barbed and tanged, half a spherical round. (? quartzite, ? soapstone) mace-head, etc. Dr. Clay has a note of 2 flat celts from Lizo found under a wall, I saw and heard of one only. There is also a small rough lump of copper. I am not certain whether M. Le Rouzie really meant that the flat celt(s) (was were) found actually in the same spot as the other objects., Marsille, ""Depots de l'Age de Bronze,"" p.5.","","Joellen mcGann","http://farm3.staticflickr.com/2887/13306554314_e17b4398ec_b.jpg","http://www.flickr.com/photos/MicroPasts/13306554314","superuser",-3.0397,47.6233,"drawB8"
"4424","433","Flat Celt","","Musee Miln, Carnac, No. 1295","france, brittany, morbihan, carnac, vicinity of the dolmens of mare kerioned obtained from peasant who found it, precise site unknown","carnac dolmens, france","47.59322","-3.08180720","","None","None","None","118","36","48","","green to purple, with large patches of dull green patina","irregular","12","Width: edge 48; middle 36; butt 23","heavy, probably copper (Z le R)","","","","","Joellen mcGann","http://farm4.staticflickr.com/3811/13306554124_9e20ac6cc1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306554124","superuser",-3.0818,47.5932,"drawB8"
"4425","433","Flat Celt","","Musee J. Miln, Carnac (Morbihan)","france, brittany, morbihan, carnac (commune), lizo, camp., before 1926","carnac, france","47.62368","-3.03914529","","None","None","None","94","21","44","","","","11","","Red Copper","Found on hut floor with flints and numerous pottery, arrow-heads (mostly barbed and tanged) and 1/2 a stone mace-head.  Eneolithich habitation area.","","","","Joellen mcGann","http://farm4.staticflickr.com/3805/13306553974_33fe1f0b78_b.jpg","http://www.flickr.com/photos/MicroPasts/13306553974","superuser",-3.0391,47.6237,"drawB8"
"4426","433","Flat Celt","","Musee J. Miln, Carnac (Morbihan)","france, brittany, morbihan, carnac commune, lizo, camp., before 1926","carnac, france","47.62362","-3.03931695","","None","None","None","32","28","","","","","9","","Red copper","Habitation area Eneolithic.","small and rough","","","Joellen mcGann","http://farm4.staticflickr.com/3708/13306192125_a684769ecb_b.jpg","http://www.flickr.com/photos/MicroPasts/13306192125","superuser",-3.0393,47.6236,"drawB8"
"4427","433","Flat Celt","","Borough of Newbury Museum, given by Lord Avebury formerly in the collection of the first Lord Avebury","france, haute-loire, le puy","le puy, france","47.30608","-0.77655080","","None","None","None","90","11","29","","green patina. this rubbed off showed coppery metal surface","mottled","13","Site: Unspecified location in Le Puy commune - geolocation not accurate to 10 kms, , Width: edge 29; butt 11","apparently copper","","","","","Joellen mcGann","http://farm8.staticflickr.com/7376/13306191975_789e4f10ed_b.jpg","http://www.flickr.com/photos/MicroPasts/13306191975","superuser",-0.7766,47.3061,"drawB8"
"4428","433","Flat Celt","","Charterhouse Museum, No. 7","france, rhone, bed of the rhone, lyon","lyon, france","45.75760","4.83232390","","None","None","None","115","30","43","158","green patina","poor condition","8","Width: edge 43; middle 30; butt 20, , Thickness: 8 (middle), , Weight: 157.5","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2815/13306343413_f70e16ac4b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306343413","superuser",4.8323,45.7576,"drawB8"
"4429","433","Flat Celt","","Private collection, The Lord Braybrooke, 1926, Audley End, Saffron Walden, 10","france, pas de calais, bologne sur mer","bologne sur mer, france","50.80484","1.64300918","","None","None","None","133","27","76","255","Brown patina on both faces, with dull green beneath.","","10","Width: edge 76; middle 27; butt 24","","","Ornament mostly flaked off.","","","Joellen mcGann","http://farm8.staticflickr.com/7199/13306191625_bf2a23572c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306191625","superuser",1.643,50.8048,"drawB8"
"4430","433","Flat Celt","","Drawn from cast in Avranches Museum, original is in Flers de l'Orne Museum","france, dept of orne, commune de rouelle ; fosse-arthour","fosse-arthour, france","48.62310","-0.75273680","","None","None","None","120","30","56","","","","12","Width: edge 56; below butt 30","Copper","","","","","Joellen mcGann","http://farm8.staticflickr.com/7151/13306343163_e1da7aae36_b.jpg","http://www.flickr.com/photos/MicroPasts/13306343163","superuser",-0.7527,48.6231,"drawB8"
"4431","433","Flat Celt","","Blackmoor Museum, 24 label on face, C4 on side","france, vaucluse, carpentras","carpentras, france","44.05550","5.04875200","","None","None","None","79","15","29","87","brown green","","7","Width: edge 29; butt 15, , Weight: 87.1 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3817/13306191395_7e945b25f1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306191395","superuser",5.0488,44.0555,"drawB8"
"4432","433","Flat Celt","","Dinan Museum, No.","france","france","46.60335","1.88833350","","None","None","None","111","29","73","","","","13","Site: no specified location in France, geolocation not accurate to 10 kms, , Width: edge 73; butt 29, , Thickness: centre 13","","","Bronze-coloured.","","","Joellen mcGann","http://farm8.staticflickr.com/7400/13306342813_8205c5fdcb_b.jpg","http://www.flickr.com/photos/MicroPasts/13306342813","superuser",1.8883,46.6033,"drawB8"
"4433","433","Flat Celt","","Dinan Museum","france","france","46.60335","1.88833350","","None","None","None","138","32","57","","","","13","Site: unspecified location in France; geolocation not accurate to 10 kms, , Width: edge 57; butt 32, , Thickness: centre 12.5","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7305/13306342803_5462ffe662_b.jpg","http://www.flickr.com/photos/MicroPasts/13306342803","superuser",1.8883,46.6033,"drawB8"
"4434","433","Flat Celt","","Dinan Museum","france","france","46.60335","1.88833350","","None","None","None","170","32","71","","","","13","Site: unspecified site in France - geolocation not accurate to 10 kms, , Width: edge 71; butt 32, , Thickness: centre 12 1/2","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7322/13306342513_61420640ee_b.jpg","http://www.flickr.com/photos/MicroPasts/13306342513","superuser",1.8883,46.6033,"drawB8"
"4435","433","Flat Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball RAF","germany, bavaria, high bamberg, near melkendorf","melkendorf, germany","49.94134","11.42269820","","None","None","None","76","29","48","145","some patina of mottled green with dark copper showing.","fairly smooth","6","Length: 75.5, , Width: edge 48; butt 28.5, , Thickness: 6; 9.5, , Weight: 145.29 gms","Pure copper","","","","","Joellen mcGann","http://farm4.staticflickr.com/3708/13306190755_641bc067b6_b.jpg","http://www.flickr.com/photos/MicroPasts/13306190755","superuser",11.4227,49.9413,"drawB8"
"4436","433","Flat Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","south germany or austria","germany","48.93756","13.26890588","","None","None","None","151","26","38","411","some patina of light green, but mostly dark red copper colour","rather a rough casting - and has been filed","13","Site: unspecified location in southern germany or austria - geolocation not accurate to 10 kms, , Width: edge 37.5; middle 26; butt 12.5, , Thickness: 13; 17.5; 12.5, , Weight: 411.05 gms","Copper","","","","","Joellen mcGann","http://farm8.staticflickr.com/7074/13306190585_860cee0e62_b.jpg","http://www.flickr.com/photos/MicroPasts/13306190585","superuser",13.2689,48.9376,"drawB8"
"4437","433","Flat Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball RAF","south germany or austria","austria","49.24186","10.98072072","","None","None","None","98","36","43","259","chiefly medium green - matte","fairly smooth","8","Width: edge 43; butt 36, , Thickness: 8; 11, , Weight: 258.6 gms","Pure copper","","","","","Joellen mcGann","http://farm4.staticflickr.com/3809/13306189605_1f1b883ed7_b.jpg","http://www.flickr.com/photos/MicroPasts/13306189605","superuser",10.9807,49.2419,"drawB8"
"4438","433","Flat Celt","","Farnham Museum, Dorset","hungary, dunapentele village (current-day dunaujvaros city)","dunaujvaros, hungary","46.96202","18.93878770","","None","None","None","105","47","20","170","dark bronze","smooth","","Site: Dunapentele village is current-day Dunaujvaros City, , Width: edge 46.5; butt 20, , Weight: 170.1 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2885/13306189475_da92695ffc_b.jpg","http://www.flickr.com/photos/MicroPasts/13306189475","superuser",18.9388,46.962,"drawB8"
"4439","433","Flat Celt","","Farnham Museum, Dorset","hungary, veszprem","veszprem, hungary","47.09163","17.91160070","","None","None","None","127","27","55","397","green patina","rough","","Width: edge 55; butt 27","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7374/13306340943_8ab493e126_b.jpg","http://www.flickr.com/photos/MicroPasts/13306340943","superuser",17.9116,47.0916,"drawB8"
"4440","433","Flat Celt","","Farnham Museum, Dorset","hungary, pressburg, modern day bratislava, slovakia","bratislava, slovakia","48.15354","17.10967110","","None","None","None","115","24","50","142","green","rough","","Site: Pressburg, Hugary is current day Bratislava, Slovakia, , Width: edge 50; butt 24, , Weight: 141.75","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3797/13306189025_dc7f4fc1b4_b.jpg","http://www.flickr.com/photos/MicroPasts/13306189025","superuser",17.1097,48.1535,"drawB8"
"4441","433","Flat Celt","","Farnham Museum, Dorset","komarom, hungary","komarom, hungary","48.72957","17.13854923","","None","None","None","135","18","56","312","green","rough","20","Width: edge 56; butt 18, , Weight: 311.85 gms","","","Edge slightly indented","","Label. Celt from Komarom, Hungary","Joellen mcGann","http://farm3.staticflickr.com/2857/13306340623_29de1341ae_b.jpg","http://www.flickr.com/photos/MicroPasts/13306340623","superuser",17.1385,48.7296,"drawB8"
"4442","433","","","","","","45.46662","9.19061660","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7389/13306188585_3eafa5924c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306188585","superuser",9.1906,45.4666,"drawB8"
"4443","433","Flat Celt","","Pitt Rivers Museum, Farnham","hungary","hungary","48.93646","17.45165034","","None","None","None","93","50","47","227","","smooth dark bronze","15","Width: edge 47, 50, butt 44, , Weight: 226.8 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2815/13306550374_985fd5b278_b.jpg","http://www.flickr.com/photos/MicroPasts/13306550374","superuser",17.4517,48.9365,"drawB8"
"4444","433","Flat Celt","","Pitt Rivers Museum, Farnham","hungary, label celt from hungary","hungary","47.18176","19.50609370","","None","None","None","108","49","25","113","dark bronze","smooth","6","Width: edge 49; butt 24.5, , Weight: 113.39 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7388/13306550254_9f3404a095_b.jpg","http://www.flickr.com/photos/MicroPasts/13306550254","superuser",19.5061,47.1818,"drawB8"
"4445","433","Flat Celt","","Pitt Rivers Museum, Farnham","hungary","hungary","47.18176","19.50609370","","None","None","None","55","30","38","170","green","smooth","13","Site: unspecified site in Hungary - geolocation not accurate to 10 kms, , Width: edge 38; middle 30; butt 25, , Weight: 170.1 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2851/13306187955_c0e2ca316f_b.jpg","http://www.flickr.com/photos/MicroPasts/13306187955","superuser",19.5061,47.1818,"drawB8"
"4446","433","Flat Celt","","Liverpool Museum, 30.4.74.9, Collection of R. Gordon CE","india, central, madhya pradesh, balaghat, gungeria","balaghat, india","21.82949","80.18557816","","None","None","None","145","56","108","865","green","","11","Site: Gungeria is located in Balaghat, Madhya Pradesh Province., , Width: edge 108; butt 56, , Weight: 864.67","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3715/13306187925_89055cccab_b.jpg","http://www.flickr.com/photos/MicroPasts/13306187925","superuser",80.1856,21.8295,"drawB8"
"4447","433","Flat Celt","","Glastonbury Museum, lent by EB Sly Esq.","india, madhya pradesh, balaghat, gungeria","balaghat, india","21.81993","80.19038468","","21","6","1870","149","42","113","906","","dirty green patina","12","Width: edge 113; butt 42, , Weight: 906.24 gms","apparently copper","(presumably one of the hoard) found with over 400 other celts and a number of thing silver ornaments by two native boys in a space about a yard square and 4 ft. deep (about midway between Nagpur and Jabalpur) 21 june 1870","","","","Joellen mcGann","http://farm4.staticflickr.com/3711/13306549964_95fe7fe767_b.jpg","http://www.flickr.com/photos/MicroPasts/13306549964","superuser",80.1904,21.8199,"drawB8"
"4448","433","Flat Celt","","The Priory, Prittlewell (Southend on Sea), 1/16","india, madhya pradesh, balaghat, gungeria","balaghat, india","21.84096","80.18557816","","None","None","None","155","60","107","","slight emerald green flat encrustment, patina dark green - stained light soil.","smooth","16","Width: edge 106.5; middle 60; butt 59, , Thickness: 16; 15; 6.5","","","Down each side is a hollow, shown in section.","","","Joellen mcGann","http://farm8.staticflickr.com/7215/13306339523_8ed8d6e36c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306339523","superuser",80.1856,21.841,"drawB8"
"4449","433","Flat Celt","","Brighton Museum, pres. by Colonel Alfred Bloomfield, Req. 687","india, balaghat, gungeria","balaghat, india","21.83077","80.18557816","","21","1","1870","147","72","133","928","light green dull","smooth. traces of light earth all over this","9","Width: edge 133; butt 72, , Thickness: 8.5; 15; 12.5, , Weight: 928.46 gms","copper","Found with over 400 other celts and a number of thin cilver ornaments, by two native boys in a space about a yard square and four feet deep (about midway between Nagpur and Jalapur) 21st Jany 1870","","British Museum Guide to BA, page 67, Plate VII","","Joellen mcGann","http://farm4.staticflickr.com/3716/13306339393_02412ed966_b.jpg","http://www.flickr.com/photos/MicroPasts/13306339393","superuser",80.1856,21.8308,"drawB8"
"4450","433","Flat celt","","Brighton Museum, pres. by Colonel Alfred Bloomfield, Req. 687","india, balaghat, gungeria","balaghat, india","21.82439","80.19107132","","21","1","1870","148","50","103","858","light green dull patina","smooth. slight encrustment. traces of light coloured earth all over","10","Width: edge 103; butt 50, , Thickness: 10mm to 13.5 mm, , Weight 857.6 gms","Copper","Found with over 400 celts and a member of thin silver ornaments by two native boys in a space about a yard square and four feet deep (about midway between Nagpur and Jabalpur) 21st Jany 1870","","British Museum Guide to BA, page 67, Plate VII","","Joellen mcGann","http://farm8.staticflickr.com/7302/13306549384_67fb1058d5_b.jpg","http://www.flickr.com/photos/MicroPasts/13306549384","superuser",80.1911,21.8244,"drawB8"
